image_path,mask_path,mean_mi,mean_confidence,error_rate
/content/SUIM/TEST/images/w_r_249_.jpg,/content/SUIM/TEST/masks/w_r_249_.bmp,0.005821825470775366,0.9393647909164429,0.0724945068359375
/content/SUIM/TEST/images/w_r_24_.jpg,/content/SUIM/TEST/masks/w_r_24_.bmp,0.022651201114058495,0.6417087316513062,0.7507171630859375
/content/SUIM/TEST/images/w_r_250_.jpg,/content/SUIM/TEST/masks/w_r_250_.bmp,0.017375832423567772,0.8672235012054443,0.2113494873046875
/content/SUIM/TEST/images/w_r_251_.jpg,/content/SUIM/TEST/masks/w_r_251_.bmp,0.012378931976854801,0.8371022939682007,0.153778076171875
/content/SUIM/TEST/images/w_r_253_.jpg,/content/SUIM/TEST/masks/w_r_253_.bmp,0.004815505817532539,0.9579384922981262,0.0549163818359375
/content/SUIM/TEST/images/w_r_254_.jpg,/content/SUIM/TEST/masks/w_r_254_.bmp,0.010978778824210167,0.9135755896568298,0.1143646240234375
/content/SUIM/TEST/images/w_r_255_.jpg,/content/SUIM/TEST/masks/w_r_255_.bmp,0.015822749584913254,0.8616408109664917,0.2079925537109375
/content/SUIM/TEST/images/w_r_256_.jpg,/content/SUIM/TEST/masks/w_r_256_.bmp,0.009140082634985447,0.9282878041267395,0.1313018798828125
/content/SUIM/TEST/images/w_r_257_.jpg,/content/SUIM/TEST/masks/w_r_257_.bmp,0.005381462164223194,0.9526730179786682,0.0459442138671875
/content/SUIM/TEST/images/w_r_259_.jpg,/content/SUIM/TEST/masks/w_r_259_.bmp,0.004435597453266382,0.9541760087013245,0.090789794921875
/content/SUIM/TEST/images/w_r_25_.jpg,/content/SUIM/TEST/masks/w_r_25_.bmp,0.011384285055100918,0.8678089380264282,0.2932586669921875
/content/SUIM/TEST/images/w_r_262_.jpg,/content/SUIM/TEST/masks/w_r_262_.bmp,0.005901158321648836,0.9253146052360535,0.1582489013671875
/content/SUIM/TEST/images/w_r_263_.jpg,/content/SUIM/TEST/masks/w_r_263_.bmp,0.010037719272077084,0.9071930646896362,0.1170501708984375
/content/SUIM/TEST/images/w_r_265_.jpg,/content/SUIM/TEST/masks/w_r_265_.bmp,0.0068234340287745,0.9377470016479492,0.1369476318359375
/content/SUIM/TEST/images/w_r_266_.jpg,/content/SUIM/TEST/masks/w_r_266_.bmp,0.012894176878035069,0.8841273784637451,0.1515045166015625
/content/SUIM/TEST/images/w_r_267_.jpg,/content/SUIM/TEST/masks/w_r_267_.bmp,0.01201106607913971,0.8417419195175171,0.1558685302734375
/content/SUIM/TEST/images/w_r_268_.jpg,/content/SUIM/TEST/masks/w_r_268_.bmp,0.02364758960902691,0.797531247138977,0.3403167724609375
/content/SUIM/TEST/images/w_r_270_.jpg,/content/SUIM/TEST/masks/w_r_270_.bmp,0.00542858149856329,0.953310489654541,0.03802490234375
/content/SUIM/TEST/images/w_r_271_.jpg,/content/SUIM/TEST/masks/w_r_271_.bmp,0.008830500766634941,0.9184284210205078,0.1874237060546875
/content/SUIM/TEST/images/w_r_273_.jpg,/content/SUIM/TEST/masks/w_r_273_.bmp,0.011990831233561039,0.8690047860145569,0.1958160400390625
/content/SUIM/TEST/images/w_r_274_.jpg,/content/SUIM/TEST/masks/w_r_274_.bmp,0.00711599737405777,0.9350228309631348,0.0723114013671875
/content/SUIM/TEST/images/w_r_276_.jpg,/content/SUIM/TEST/masks/w_r_276_.bmp,0.02043452113866806,0.7533957958221436,0.4874420166015625
